Fixed cost,Gross revenue,Location number,Month,Number of products,Owned,Profit,Rental cost,State,Variable cost
7151344.36,43330559.6,285,3,4710,False,14031388.440000001,132150.0,IL,22015676.8
5777384.21,35476327.78,285,4,4710,False,11508078.629999999,132150.0,IL,18058714.94
5199275.8,30688586.26,285,5,4710,False,9306024.57,132150.0,IL,16051135.89
6075410.79,37531568.3,285,6,4710,False,12328816.839999996,132150.0,IL,18995190.67
5921505.13,32166021.96,285,7,4710,False,9778759.690000001,132150.0,IL,16333607.14
6040116.65,33934082.53,285,8,4710,False,11729869.580000002,132150.0,IL,16031946.3
7127852.18,40785780.27,285,9,4710,False,13920318.860000003,132150.0,IL,19605459.23
6100850.46,33750919.71,285,10,4710,False,11452138.89,132150.0,IL,16065780.36
5944253.06,31660815.25,285,11,4710,False,10316413.21,132150.0,IL,15267998.98
6038928.53,35444279.35,285,12,4710,False,12659307.44,132150.0,IL,16613893.38
3545873.14,12727678.29,286,1,4350,False,2459755.7299999986,83430.0,CA,6638619.42
3092606.48,11500333.83,286,2,4350,False,2540340.08,83430.0,CA,5783957.27
4429967.54,11927826.73,286,3,4350,False,1430035.3800000008,83430.0,CA,5984393.81
3128576.04,11150693.66,286,4,4350,False,2056335.8899999997,83430.0,CA,5882351.73
3090455.93,12373020.14,286,5,4350,False,2733764.040000001,83430.0,CA,6465370.17
3949277.59,16445314.63,286,6,4350,False,3775852.710000001,83430.0,CA,8636754.33
3498785.78,12746263.55,286,7,4350,False,2597743.1900000013,83430.0,CA,6566304.58
3594032.53,13761256.76,286,8,4350,False,3530817.9400000004,83430.0,CA,6552976.29
4489141.13,17068218.8,286,9,4350,False,4562474.3500000015,83430.0,CA,7933173.32
3719350.42,14024336.99,286,10,4350,False,3339051.8900000006,83430.0,CA,6882504.68
3420068.96,9417667.553,286,11,4350,False,980668.8229999999,83430.0,CA,4933499.77
4538129.6,8534232.139,286,12,4350,False,-1132740.220999999,83430.0,CA,5045412.76
5746529.79,24726478.71,287,1,4417,False,5972117.820000002,123330.0,CA,12884501.1
4929297.9,26332527.33,287,2,4417,False,8673577.14,123330.0,CA,12606322.29
6350165.71,25827770.62,287,3,4417,False,5766415.93,123330.0,CA,13587858.98
4705391.59,18781653.88,287,4,4417,False,3708045.869999999,123330.0,CA,10244886.42
3855935.35,12601844.6,287,5,4417,False,1695929.0,123330.0,CA,6926650.25
4084954.98,18940271.75,287,6,4417,False,5634811.109999999,123330.0,CA,9097175.66
3636478.74,16858521.34,287,7,4417,False,4917250.06,123330.0,CA,8181462.54
3485963.3,13503484.73,287,8,4417,False,2548163.42,123330.0,CA,7346028.01
4350845.16,14365036.9,287,9,4417,False,2364731.05,123330.0,CA,7526130.69
3639914.98,13745272.17,287,10,4417,False,2419414.17,123330.0,CA,7562613.02
3519920.99,11626928.98,287,11,4417,False,1710816.6000000006,123330.0,CA,6272861.39
4472581.32,11314586.12,287,12,4417,False,714491.629999999,123330.0,CA,6004183.17
3466129.9,10900187.2,288,1,4231,False,699595.7599999988,128850.0,NJ,6605611.54
3643901.46,10054055.35,288,2,4231,False,292689.4899999993,128850.0,NJ,5988614.4
5935061.51,14135422.28,288,3,4231,False,-166343.08000000007,128850.0,NJ,8237853.85
4007960.63,9711616.085,288,4,4231,False,-209639.74499999918,128850.0,NJ,5784445.2
4118108.8,12814255.71,288,5,4231,False,706439.7800000003,128850.0,NJ,7860857.13
4453199.7,12769543.04,288,6,4231,False,815975.419999999,128850.0,NJ,7371517.92
3984156.44,12818098.17,288,7,4231,False,1232493.4400000004,128850.0,NJ,7472598.29
3802214.52,10966610.73,288,8,4231,False,613684.4200000009,128850.0,NJ,6421861.79
4939863.15,18514057.76,288,9,4231,False,3098925.3100000005,128850.0,NJ,10346419.3
3878671.84,17367571.87,288,10,4231,False,3074063.130000001,128850.0,NJ,10285986.9
4319633.85,14382586.64,288,11,4231,False,1774914.0600000005,128850.0,NJ,8159188.73
4496286.01,13004965.78,288,12,4231,False,715481.6299999999,128850.0,NJ,7664348.14
7287313.5,31649937.79,289,1,4565,False,6898750.579999998,140230.0,GA,17323643.71
5883612.6,31715665.67,289,2,4565,False,9518998.8,140230.0,GA,16172824.27
7015942.19,34925256.86,289,3,4565,False,9249105.369999997,140230.0,GA,18519979.3
5788169.55,27760183.22,289,4,4565,False,6943024.479999999,140230.0,GA,14888759.19
6067531.78,23267085.79,289,5,4565,False,4657627.079999998,140230.0,GA,12401696.93
6990268.92,27734656.52,289,6,4565,False,5693172.090000002,140230.0,GA,14910985.51
6230421.66,30249711.94,289,7,4565,False,6716624.710000001,140230.0,GA,17162435.57
6468583.22,32459818.65,289,8,4565,False,7800949.259999998,140230.0,GA,18050056.17
7715147.21,37968170.66,289,9,4565,False,9339270.469999995,140230.0,GA,20773522.98
5838094.84,27877475.11,289,10,4565,False,6618256.389999999,140230.0,GA,15280893.88
5777629.39,25415872.54,289,11,4565,False,5294594.259999998,140230.0,GA,14203418.89
7136796.31,33185500.39,289,12,4565,False,6025163.500000004,140230.0,GA,19883310.58
10661508.72,62028475.04,290,1,4636,False,20052795.67,206220.0,TX,31107950.65
10879063.68,63350415.69,290,2,4636,False,21562583.599999998,206220.0,TX,30702548.41
11330992.71,68906638.46,290,3,4636,False,23108067.569999993,206220.0,TX,34261358.18
10251483.73,59936195.18,290,4,4636,False,21075107.390000004,206220.0,TX,28403384.06
9537241.57,63930732.38,290,5,4636,False,22868956.470000003,206220.0,TX,31318314.34
13152433.53,82202751.95,290,6,4636,False,27856543.160000004,206220.0,TX,40987555.26
9609328.99,56697928.7,290,7,4636,False,19961561.990000002,206220.0,TX,26920817.72
9924830.4,58901792.16,290,8,4636,False,20026917.669999998,206220.0,TX,28743824.09
13217177.91,78597043.57,290,9,4636,False,26276962.65,206220.0,TX,38896683.01
10634002.74,61953406.01,290,10,4636,False,20499608.589999996,206220.0,TX,30613574.68
11826394.38,73706712.02,290,11,4636,False,25373946.959999993,206220.0,TX,36300150.68
13782780.25,80197025.04,290,12,4636,False,26473727.900000006,206220.0,TX,39734296.89
3998448.49,11244271.01,291,1,4141,False,904250.3499999996,133400.0,TX,6208172.17
3401096.96,13044686.08,291,2,4141,False,2266771.370000001,133400.0,TX,7243417.75
4601086.6,15276777.05,291,3,4141,False,2340010.380000001,133400.0,TX,8202280.07
4286381.14,12997480.06,291,4,4141,False,1454058.3200000022,133400.0,TX,7123640.6
4029784.77,12224090.56,291,5,4141,False,1721001.5300000012,133400.0,TX,6339904.26
4933921.35,12248833.63,291,6,4141,False,319376.1600000011,133400.0,TX,6862136.12
4218932.77,13523052.71,291,7,4141,False,2128493.920000002,133400.0,TX,7042226.02
3948603.34,16857714.29,291,8,4141,False,4003315.6099999994,133400.0,TX,8772395.34
4744500.02,15882093.71,291,9,4141,False,2397234.670000002,133400.0,TX,8606959.02
3904406.11,10291822.72,291,10,4141,False,625700.9500000011,133400.0,TX,5628315.66
3532093.36,11379426.67,291,11,4141,False,1557654.1700000009,133400.0,TX,6156279.14
5548335.45,14287795.18,291,12,4141,False,1368263.6800000006,133400.0,TX,7237796.05
6841707.23,30089774.5,293,1,4618,False,6324893.25,109540.0,NJ,16813634.02
5958275.94,32951230.83,293,2,4618,False,8173786.129999995,109540.0,NJ,18709628.76
7495202.56,40209265.79,293,3,4618,False,10739939.030000001,109540.0,NJ,21864584.2
5724213.53,31759897.07,293,4,4618,False,9192774.079999998,109540.0,NJ,16733369.46
6112935.83,31473744.43,293,5,4618,False,8669605.780000001,109540.0,NJ,16581662.82
7641670.3,37525645.57,293,6,4618,False,9837002.919999998,109540.0,NJ,19937432.35
6322359.72,25891749.48,293,7,4618,False,5273587.510000002,109540.0,NJ,14186262.25
5881170.49,27741531.38,293,8,4618,False,6111504.790000001,109540.0,NJ,15639316.1
6880736.32,37987447.39,293,9,4618,False,10018095.649999999,109540.0,NJ,20979075.42
5195922.66,23793098.02,293,10,4618,False,4940830.209999999,109540.0,NJ,13546805.15
5426030.81,29791386.35,293,11,4618,False,7267933.340000004,109540.0,NJ,16987882.2
7250189.77,36003849.57,293,12,4618,False,8440003.850000001,109540.0,NJ,20204115.95
6325682.24,26903847.04,294,1,4444,False,6256927.869999997,183910.0,TX,14137326.93
5649298.9,31102627.33,294,2,4444,False,8906771.35,183910.0,TX,16362647.08
7502344.52,35761855.39,294,3,4444,False,9441006.420000002,183910.0,TX,18634594.45
6496186.18,31730876.55,294,4,4444,False,7998700.830000002,183910.0,TX,17052079.54
5960763.46,30333885.79,294,5,4444,False,7899094.859999998,183910.0,TX,16290117.47
7541721.78,34916148.34,294,6,4444,False,9261270.040000003,183910.0,TX,17929246.52
6189898.96,26777804.9,294,7,4444,False,5771926.979999997,183910.0,TX,14632068.96
5587394.72,26650975.78,294,8,4444,False,6327874.670000002,183910.0,TX,14551796.39
5798699.68,33924448.53,294,9,4444,False,9359304.39,183910.0,TX,18582534.46
5396001.14,31821822.09,294,10,4444,False,9355820.36,183910.0,TX,16886090.59
5497266.53,25701002.72,294,11,4444,False,4405640.859999998,183910.0,TX,15614185.33
6469379.51,37313218.12,294,12,4444,False,10348982.719999999,183910.0,TX,20310945.89
3595644.58,14493362.3,295,1,4444,False,3818818.880000001,103130.0,WA,6975768.84
3327724.54,15832360.65,295,2,4444,False,4864508.909999999,103130.0,WA,7536997.2
4191261.59,21763369.7,295,3,4444,False,7008846.119999999,103130.0,WA,10460131.99
3227796.84,13477219.18,295,4,4444,False,4413393.43,103130.0,WA,5732898.91
3280852.54,13477853.18,295,5,4444,False,3896041.290000001,103130.0,WA,6197829.35
3838473.56,15221576.35,295,6,4444,False,4078755.219999999,103130.0,WA,7201217.57
3326263.68,10497183.8,295,7,4444,False,1315776.0700000012,103130.0,WA,5752014.05
3297054.07,13445651.63,295,8,4444,False,3395556.08,103130.0,WA,6649911.48
3869711.45,15494810.8,295,9,4444,False,3482426.6100000013,103130.0,WA,8039542.74
3153789.64,15113524.73,295,10,4444,False,4701199.07,103130.0,WA,7155406.02
3202732.66,10293284.56,295,11,4444,False,1691117.2300000004,103130.0,WA,5296304.67
3977823.96,17578722.14,295,12,4444,False,4133912.9499999993,103130.0,WA,9363855.23
6356819.36,26593729.49,296,1,4437,False,5249664.449999999,147860.0,CA,14839385.68
6806687.65,29849188.16,296,2,4437,False,6117498.7799999975,147860.0,CA,16777141.73
6409379.03,29205453.34,296,3,4437,False,6771076.009999998,147860.0,CA,15877138.3
5289383.24,22729957.43,296,4,4437,False,4958978.2799999975,147860.0,CA,12333735.91
5004311.7,22098069.95,296,5,4437,False,4525886.890000001,147860.0,CA,12420011.36
6807594.59,25174907.01,296,6,4437,False,4459537.090000002,147860.0,CA,13759915.33
5671306.27,21292468.63,296,7,4437,False,4798917.539999999,147860.0,CA,10674384.82
5648975.08,28712786.16,296,8,4437,False,7863485.249999998,147860.0,CA,15052465.83
6601164.62,27135870.44,296,9,4437,False,6404022.470000001,147860.0,CA,13982823.35
5090860.35,25374747.6,296,10,4437,False,6192956.83,147860.0,CA,13943070.42
4983198.84,25353625.1,296,11,4437,False,6836763.150000002,147860.0,CA,13385803.11
7794913.87,35859561.14,296,12,4437,False,8355485.309999999,147860.0,CA,19561301.96
4028595.19,21707046.08,297,1,4514,False,6244945.629999997,229800.0,CO,11203705.26
3893356.0,18989288.41,297,2,4514,False,4993386.6899999995,229800.0,CO,9872745.72
4395663.71,30398192.66,297,3,4514,False,10568861.27,229800.0,CO,15203867.68
4206564.5,15263741.31,297,4,4514,False,3230436.6000000006,229800.0,CO,7596940.21
3618209.59,18976111.55,297,5,4514,False,6371372.880000001,229800.0,CO,8756729.08
4571907.44,21383912.05,297,6,4514,False,5460252.1,229800.0,CO,11121952.51
3237146.36,20379762.96,297,7,4514,False,7232385.940000001,229800.0,CO,9680430.66
3692301.88,21806189.19,297,8,4514,False,6761470.710000003,229800.0,CO,11122616.6
4384754.75,26592417.11,297,9,4514,False,8786221.24,229800.0,CO,13191641.12
3840247.65,21453718.43,297,10,4514,False,6359600.000000002,229800.0,CO,11024070.78
4347806.05,18727323.89,297,11,4514,False,4737475.17,229800.0,CO,9412242.67
5161105.98,23430421.23,297,12,4514,False,6651351.76,229800.0,CO,11388163.49
2126044.2,5676647.606000001,298,1,4180,False,404177.4960000003,82390.0,IL,3064035.91
1724044.36,10008883.66,298,2,4180,False,2512601.37,82390.0,IL,5689847.93
3199587.56,8150023.637999999,298,3,4180,False,155894.0979999993,82390.0,IL,4712151.98
2407357.31,7671129.645,298,4,4180,False,888968.7749999994,82390.0,IL,4292413.56
2344419.88,8004920.44,298,5,4180,False,617658.790000001,82390.0,IL,4960451.77
2839781.52,9820274.902999999,298,6,4180,False,1610812.1329999994,82390.0,IL,5287291.25
1818790.75,4509536.205,298,7,4180,False,103915.51500000013,82390.0,IL,2504439.94
2574037.34,9366162.299,298,8,4180,False,1184650.2590000005,82390.0,IL,5525084.7
2824318.54,9172090.436,298,9,4180,False,1106129.7460000003,82390.0,IL,5159252.15
1897128.29,8794603.911,298,10,4180,False,1623785.5810000002,82390.0,IL,5191300.04
2437925.92,5137725.931,298,11,4180,False,-750721.7790000001,82390.0,IL,3368131.79
3024851.62,11916732.99,298,12,4180,False,1743610.8200000012,82390.0,IL,7065880.55
5687919.37,26962367.84,299,1,4548,False,6976260.289999999,191440.0,IL,14106748.18
5182223.36,22083277.95,299,2,4548,False,5127006.26,191440.0,IL,11582608.33
6105290.2,29945695.93,299,3,4548,False,7851922.33,191440.0,IL,15797043.4
5581380.97,31077654.35,299,4,4548,False,9243500.680000003,191440.0,IL,16061332.7
5447249.24,32522620.74,299,5,4548,False,11092505.4,191440.0,IL,15791426.1
7009119.83,34328443.54,299,6,4548,False,8809174.220000003,191440.0,IL,18318709.49
5836791.86,28526977.12,299,7,4548,False,7807542.670000002,191440.0,IL,14691202.59
5408504.81,30802706.5,299,8,4548,False,9144525.650000002,191440.0,IL,16058236.04
7377793.29,37101276.61,299,9,4548,False,10336291.21,191440.0,IL,19195752.11
5279161.54,29454547.41,299,10,4548,False,8002384.500000002,191440.0,IL,15981561.37
5870334.46,24767467.0,299,11,4548,False,5554870.369999999,191440.0,IL,13150822.17
7204955.72,33746956.51,299,12,4548,False,8375485.0299999975,191440.0,IL,17975075.76
4283336.15,17335280.09,301,1,4679,False,4443407.719999999,45290.0,TX,8563246.22
4007572.39,20169528.97,301,2,4679,False,6277849.439999998,45290.0,TX,9838817.14
4760000.96,25061824.27,301,3,4679,False,8108139.959999999,45290.0,TX,12148393.35
3841422.5,20969232.66,301,4,4679,False,7951545.380000001,45290.0,TX,9130974.78
4126039.88,22325877.98,301,5,4679,False,7915476.050000001,45290.0,TX,10239072.05
4983728.74,25259422.79,301,6,4679,False,8753880.159999996,45290.0,TX,11476523.89
3940863.62,14825626.27,301,7,4679,False,3775969.249999998,45290.0,TX,7063503.4
3927782.93,20396920.09,301,8,4679,False,6084939.91,45290.0,TX,10338907.25
4463183.29,24112592.67,301,9,4679,False,7766700.360000003,45290.0,TX,11837419.02
3359875.05,20702468.8,301,10,4679,False,7335667.699999999,45290.0,TX,9961636.05
3033075.2,15911145.32,301,11,4679,False,5139834.770000001,45290.0,TX,7692945.35
4422289.03,24141712.07,301,12,4679,False,7777626.029999999,45290.0,TX,11896507.01
2857585.9,5140595.385,302,1,4247,False,-155677.05500000017,37370.0,TX,2401316.54
3505937.84,6668423.223999999,302,2,4247,False,-678956.0260000005,37370.0,TX,3804071.41
4307770.99,10863249.53,302,3,4247,False,771818.8399999989,37370.0,TX,5746289.7
3754462.38,11908884.76,302,4,4247,False,2375796.7199999997,37370.0,TX,5741255.66
4296117.11,10031507.93,302,5,4247,False,-2241290.1800000006,37370.0,TX,7939311.0
4726178.2,14736286.27,302,6,4247,False,-867632.25,37370.0,TX,10840370.32
2766459.21,10282814.82,302,7,4247,False,2468560.63,37370.0,TX,5010424.98
3228084.42,8805865.687,302,8,4247,False,1110736.427000001,37370.0,TX,4429674.84
3659117.96,15096990.99,302,9,4247,False,4064422.7700000014,37370.0,TX,7336080.26
3299211.84,11227017.21,302,10,4247,False,1964637.4200000009,37370.0,TX,5925797.95
2850756.11,12877332.04,302,11,4247,False,2713197.8999999994,37370.0,TX,7276008.03
4223393.52,21045299.33,302,12,4247,False,6086835.829999998,37370.0,TX,10697699.98
13428033.47,69383083.07,303,1,4574,False,22232593.119999994,535910.0,TX,33186546.48
13262589.5,77779036.12,303,2,4574,False,25367970.110000007,535910.0,TX,38612566.51
15102700.48,81401895.19,303,3,4574,False,25535523.909999996,535910.0,TX,40227760.8
11661094.76,76919816.81,303,4,4574,False,27387846.550000004,535910.0,TX,37334965.5
13316566.56,72450463.37,303,5,4574,False,25428547.570000004,535910.0,TX,33169439.24
14556018.97,80280245.45,303,6,4574,False,26330321.590000004,535910.0,TX,38857994.89
10249964.68,74679457.7,303,7,4574,False,27769281.860000007,535910.0,TX,36124301.16
12301161.38,78112095.57,303,8,4574,False,27395953.71999999,535910.0,TX,37879070.47
12503770.51,68692332.87,303,9,4574,False,23176191.170000006,535910.0,TX,32476461.19
10140968.28,60295936.17,303,10,4574,False,19482114.21,535910.0,TX,30136943.68
10041536.01,46668593.18,303,11,4574,False,10711981.110000003,535910.0,TX,25379166.06
14345937.91,72650348.2,303,12,4574,False,15152300.230000004,535910.0,TX,42616200.06
4959924.26,21173428.16,304,1,4596,False,4848145.550000001,74980.0,TX,11290378.35
3483152.12,19983595.67,304,2,4596,False,7013393.440000001,74980.0,TX,9412070.11
4433101.31,20477609.77,304,3,4596,False,6076187.010000002,74980.0,TX,9893341.45
4283443.09,20957446.52,304,4,4596,False,6218096.779999999,74980.0,TX,10380926.65
4369788.52,21333433.86,304,5,4596,False,6530399.129999999,74980.0,TX,10358266.21
4829829.99,26695000.72,304,6,4596,False,8092743.999999996,74980.0,TX,13697446.73
4240997.16,21631145.8,304,7,4596,False,6751189.84,74980.0,TX,10563978.8
4496993.47,18937939.6,304,8,4596,False,5363105.430000003,74980.0,TX,9002860.7
5409822.02,25620387.82,304,9,4596,False,7451397.760000002,74980.0,TX,12684188.04
4336065.51,21556674.2,304,10,4596,False,6648306.299999997,74980.0,TX,10497322.39
4389575.11,19817222.0,304,11,4596,False,5810220.380000001,74980.0,TX,9542446.51
6080141.34,26956046.12,304,12,4596,False,7305014.530000001,74980.0,TX,13495910.25
4852292.55,26161473.2,305,1,4576,False,6916762.339999998,49490.0,TX,14342928.31
3979485.86,24215493.51,305,2,4576,False,8185231.550000003,49490.0,TX,12001286.1
5891118.48,26155701.1,305,3,4576,False,8867689.31,49490.0,TX,11347403.31
5021037.89,21725182.25,305,4,4576,False,5666016.459999999,49490.0,TX,10988637.9
4870198.38,20663457.83,305,5,4576,False,4450277.309999999,49490.0,TX,11293492.14
5779661.45,25041854.64,305,6,4576,False,4773100.590000002,49490.0,TX,14439602.6
5092327.75,17174800.34,305,7,4576,False,3924774.8599999994,49490.0,TX,8108207.73
4027391.55,20792304.59,305,8,4576,False,6489396.42,49490.0,TX,10226026.62
5264058.65,28645823.95,305,9,4576,False,9239716.699999997,49490.0,TX,14092558.6
4156913.2,22267792.18,305,10,4576,False,6491702.120000001,49490.0,TX,11569686.86
4326947.18,22630083.35,305,11,4576,False,7251941.930000002,49490.0,TX,11001704.24
5953327.7,29709702.28,305,12,4576,False,8468276.420000002,49490.0,TX,15238608.16
4186679.52,10845869.44,306,1,4328,False,772072.75,98010.0,IL,5789107.17
4128737.34,14177577.24,306,2,4328,False,2075895.9400000004,98010.0,IL,7874933.96
5270885.53,17807602.32,306,3,4328,False,2340162.75,98010.0,IL,10098544.04
4346142.77,16848625.31,306,4,4328,False,3365867.0999999996,98010.0,IL,9038605.44
4551370.38,14585490.15,306,5,4328,False,747978.9199999999,98010.0,IL,9188130.85
4741493.65,17976635.44,306,6,4328,False,3419485.41,98010.0,IL,9717646.38
4313588.03,18839183.83,306,7,4328,False,3987304.6099999975,98010.0,IL,10440281.19
3712486.17,13554381.88,306,8,4328,False,2408591.2300000004,98010.0,IL,7335294.48
4343095.59,16010196.61,306,9,4328,False,2924054.049999999,98010.0,IL,8645036.97
3501843.49,9903384.884,306,10,4328,False,12720.17399999965,98010.0,IL,6290811.22
3270949.71,9074800.275,306,11,4328,False,921515.8250000002,98010.0,IL,4784324.74
3232062.98,18855895.65,306,12,4328,False,4945225.319999998,98010.0,IL,10580597.35
12224122.14,55479996.17,307,1,4636,False,13259543.780000001,335160.0,GA,29661170.25
11464996.97,54937941.9,307,2,4636,False,13088903.600000001,335160.0,GA,30048881.33
12923616.46,68416414.05,307,3,4636,False,18784516.949999996,335160.0,GA,36373120.64
11240797.08,54328843.36,307,4,4636,False,14859203.400000002,335160.0,GA,27893682.88
10621026.87,59830443.58,307,5,4636,False,17828976.29,335160.0,GA,31045280.42
14262086.56,67626612.97,307,6,4636,False,17740257.299999997,335160.0,GA,35289109.11
11410130.51,47975265.61,307,7,4636,False,12258919.25,335160.0,GA,23971055.85
10105974.03,52947414.58,307,8,4636,False,15730524.489999998,335160.0,GA,26775756.06
12390016.85,68560608.6,307,9,4636,False,20950602.889999993,335160.0,GA,34884828.86
10518236.5,48144240.21,307,10,4636,False,12334942.27,335160.0,GA,24955901.44
11386944.92,66005630.15,307,11,4636,False,23155819.08,335160.0,GA,31127706.15
11593086.98,69200115.2,307,12,4636,False,22640120.17,335160.0,GA,34631748.05
6071676.73,32948281.6,308,1,4526,False,9635503.25,293710.0,CA,16947391.62
6295631.67,37129842.49,308,2,4526,False,11039514.620000001,293710.0,CA,19500986.2
7646250.18,51052464.19,308,3,4526,False,16725156.579999998,293710.0,CA,26387347.43
5750372.76,31013842.65,308,4,4526,False,8415098.24,293710.0,CA,16554661.65
5765049.87,40746184.18,308,5,4526,False,13069451.080000002,293710.0,CA,21617973.23
7079409.62,43992881.95,308,6,4526,False,12479158.770000007,293710.0,CA,24140603.56
5987504.7,30908433.68,308,7,4526,False,9092004.21,293710.0,CA,15535214.77
6456684.56,39158212.68,308,8,4526,False,11162002.46,293710.0,CA,21245815.66
7194123.91,37125082.53,308,9,4526,False,10282100.350000001,293710.0,CA,19355148.27
5850972.6,35182887.97,308,10,4526,False,11623932.169999998,293710.0,CA,17414273.2
6197416.44,31717116.89,308,11,4526,False,9275309.219999999,293710.0,CA,15950681.23
6644719.15,36616829.4,308,12,4526,False,10227509.940000001,293710.0,CA,19450890.31
8048672.37,45313886.05,309,1,4566,False,12822806.030000001,75940.0,TX,24366467.65
6973277.42,39253453.61,309,2,4566,False,11177365.45,75940.0,TX,21026870.74
9130370.64,50926949.4,309,3,4566,False,14337889.479999997,75940.0,TX,27382749.28
7348069.98,41056734.06,309,4,4566,False,12288972.629999999,75940.0,TX,21343751.45
7537636.62,40218029.75,309,5,4566,False,12207366.23,75940.0,TX,20397086.9
8118294.82,47866709.69,309,6,4566,False,14934723.219999999,75940.0,TX,24737751.65
8288134.83,41854013.75,309,7,4566,False,11977393.040000003,75940.0,TX,21512545.88
9220119.51,42466076.82,309,8,4566,False,11550553.150000002,75940.0,TX,21619464.16
9757277.88,54931795.03,309,9,4566,False,15963717.599999998,75940.0,TX,29134859.55
8600462.91,43118362.22,309,10,4566,False,12633906.260000002,75940.0,TX,21808053.05
7561830.51,37705573.01,309,11,4566,False,11001138.14,75940.0,TX,19066664.36
9226227.98,45556333.1,309,12,4566,False,12130119.430000003,75940.0,TX,24124045.69
7160729.81,32852797.47,310,1,4598,False,8829991.790000001,169580.0,GA,16692495.87
6604038.95,32922952.6,310,2,4598,False,9042130.090000004,169580.0,GA,17107203.56
7490973.55,33948410.24,310,3,4598,False,8243267.73,169580.0,GA,18044588.96
6083235.97,27527847.11,310,4,4598,False,7163152.880000001,169580.0,GA,14111878.26
5982699.69,28540920.17,310,5,4598,False,8232099.130000001,169580.0,GA,14156541.35
7326204.89,29060672.41,310,6,4598,False,7257707.039999999,169580.0,GA,14307180.48
6299109.48,32160425.25,310,7,4598,False,9538170.76,169580.0,GA,16153565.01
6834307.39,28333880.26,310,8,4598,False,7211490.430000002,169580.0,GA,14118502.44
8255115.46,40098603.72,310,9,4598,False,10939129.579999998,169580.0,GA,20734778.68
6458023.85,32315884.59,310,10,4598,False,9195106.810000002,169580.0,GA,16493173.93
6199405.48,27779964.95,310,11,4598,False,6908529.35,169580.0,GA,14502450.12
7446322.68,38020858.71,310,12,4598,False,9407300.940000001,169580.0,GA,20997655.09
7343952.5,31964225.09,311,1,4584,False,7410584.120000001,112920.0,CA,17096768.47
6582900.97,33755972.21,311,2,4584,False,9611531.3,112920.0,CA,17448619.94
6883069.17,34577147.23,311,3,4584,False,9599727.049999993,112920.0,CA,17981431.01
5739639.07,30924997.34,311,4,4584,False,8553978.19,112920.0,CA,16518460.08
5610484.79,37018866.64,311,5,4584,False,11136594.020000003,112920.0,CA,20158867.83
7293353.58,34072119.08,311,6,4584,False,8650597.89,112920.0,CA,18015247.61
6259805.55,33355584.08,311,7,4584,False,9991589.819999997,112920.0,CA,16991268.71
5892185.53,33214664.71,311,8,4584,False,10512266.82,112920.0,CA,16697292.36
7010687.23,40603719.16,311,9,4584,False,12382200.269999992,112920.0,CA,21097911.66
6328357.4,33594258.44,311,10,4584,False,10485510.17,112920.0,CA,16667470.87
6169271.91,32068580.7,311,11,4584,False,9430649.93,112920.0,CA,16355738.86
7199973.75,43634355.69,311,12,4584,False,13396627.679999996,112920.0,CA,22924834.26
5005105.53,33273560.1,312,1,4590,False,10423724.370000001,141450.0,TX,17703280.2
5733968.22,35523164.41,312,2,4590,False,11960163.79,141450.0,TX,17687582.4
7618835.27,39242224.6,312,3,4590,False,12271627.610000003,141450.0,TX,19210311.72
6099237.82,36726244.22,312,4,4590,False,11786864.529999997,141450.0,TX,18698691.87
6655214.27,39079607.36,312,5,4590,False,12045640.46,141450.0,TX,20237302.63
7579784.31,43208741.09,312,6,4590,False,13573608.010000002,141450.0,TX,21913898.77
6502729.16,37591470.77,312,7,4590,False,12625510.320000004,141450.0,TX,18321781.29
6566029.84,37185805.41,312,8,4590,False,11365328.739999998,141450.0,TX,19112996.83
7704519.89,44771540.1,312,9,4590,False,13971853.850000001,141450.0,TX,22953716.36
6222831.05,39240757.57,312,10,4590,False,11375766.71,141450.0,TX,21500709.81
6082383.25,34062301.7,312,11,4590,False,8649940.980000004,141450.0,TX,19188527.47
6986797.57,44757264.53,312,12,4590,False,13046805.060000002,141450.0,TX,24582211.9
10099008.22,34536706.03,313,1,4074,False,4380938.040000003,186600.0,CA,19870159.77
8474352.22,25026208.49,313,2,4074,False,-717084.2200000007,186600.0,CA,17082340.49
9982286.57,31801966.37,313,3,4074,False,1687311.5100000016,186600.0,CA,19945768.29
11370238.48,18595187.39,313,4,4074,False,-6515966.619999999,186600.0,CA,13554315.53
7962057.65,21962538.02,313,5,4074,False,37093.319999998435,186600.0,CA,13776787.05
9527144.45,21669734.12,313,6,4074,False,361143.68000000156,186600.0,CA,11594845.99
8187763.76,23935740.15,313,7,4074,False,1067335.509999998,186600.0,CA,14494040.88
8440116.7,20897787.98,313,8,4074,False,-217332.3599999994,186600.0,CA,12488403.64
9907148.45,29523785.27,313,9,4074,False,2081905.1900000013,186600.0,CA,17348131.63
7695860.16,27597882.0,313,10,4074,False,3269460.1899999995,186600.0,CA,16445961.65
8616453.89,25716494.22,313,11,4074,False,1287556.4399999976,186600.0,CA,15625883.89
10945771.19,42701035.37,313,12,4074,False,7684433.359999999,186600.0,CA,23884230.82
5079682.79,21998910.09,315,1,4570,False,4189499.1800000016,103810.0,GA,12625918.12
4528097.33,20239033.69,315,2,4570,False,4738194.720000001,103810.0,GA,10868931.64
5494802.3,25986713.91,315,3,4570,False,6880766.109999999,103810.0,GA,13507335.5
